wine_id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3325,6.2,0.24,0.29,13.3,0.039,49,130,0.9952,3.33,0.46,11,8
3326,7.4,0.3,0.32,1.7,0.03,23,128,0.9929,3.17,0.66,10.9,5
3327,6.4,0.35,0.35,5.6,0.034,9,148,0.99441,3.17,0.5,9.8,4
3328,6.6,0.15,0.32,6,0.033,59,128,0.99192,3.19,0.71,12.1,8
3329,6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10,5
3330,8.2,0.23,0.49,0.9,0.057,15,73,0.9928,3.07,0.38,10.4,6
3331,7,0.17,0.74,12.8,0.045,24,126,0.9942,3.26,0.38,12.2,8
3332,6.5,0.25,0.32,9.9,0.045,41,128,0.99636,3.18,0.52,9.6,6
3333,6.6,0.62,0.2,8.7,0.046,81,224,0.99605,3.17,0.44,9.3,5
3334,6.9,0.4,0.22,5.95,0.081,76,303,0.99705,3.4,0.57,9.4,5
3335,6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,6
3336,9.2,0.34,0.27,1.2,0.026,17,73,0.9921,3.08,0.39,10.8,5
3337,8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,7
3338,5.4,0.5,0.13,5,0.028,12,107,0.99079,3.48,0.88,13.5,7
3339,6.1,0.21,0.38,1.5,0.039,37,122,0.98972,3.2,0.43,12,6
3340,7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6
3341,6.6,0.25,0.31,1.5,0.035,32,127,0.9921,3.41,0.47,11.3,6
3342,6.6,0.41,0.24,4.9,0.158,47,144,0.99471,3.17,0.49,9.4,5
3343,7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6,5
3344,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3,6
3345,6.9,0.34,0.36,1.4,0.032,13,145,0.99214,3.07,0.52,9.8,5
3346,6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,7
3347,6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,5
3348,5.9,0.31,0.3,7.7,0.047,60,206,0.995,3.2,0.39,9.6,6
3349,8.4,0.36,0.36,11.1,0.032,21,132,0.99313,2.95,0.39,13,6
3350,5.1,0.305,0.13,1.75,0.036,17,73,0.99,3.4,0.51,12.33333333,5
3351,6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5
3352,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6
3353,6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7
3354,8.1,0.28,0.39,1.9,0.029,18,79,0.9923,3.23,0.52,11.8,6
3355,6.6,0.28,0.36,1.7,0.038,22,101,0.9912,3.29,0.57,11.6,6
3356,6.2,0.28,0.57,1,0.043,50,92,0.99004,3.17,0.36,11.5,6
3357,6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6
3358,7.3,0.19,0.68,1.5,0.05,31,156,0.9946,3.32,0.64,9.4,6
3359,6.5,0.26,0.31,3.6,0.03,36,92,0.99026,3.22,0.62,12.6,8
3360,6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7
3361,8.2,0.31,0.43,7,0.047,18,87,0.99628,3.23,0.64,10.6,5
3362,8.5,0.19,0.56,17.3,0.055,47,169,1.00047,3.07,0.67,9.3,6
3363,6.7,0.265,0.22,8.6,0.048,54,198,0.9955,3.25,0.41,10.2,5
3364,7,0.36,0.3,5,0.04,40,143,0.99173,3.33,0.42,12.2,7
3365,6.8,0.27,0.35,7.8,0.048,76,197,0.9959,3.24,0.43,9.5,6
3366,7,0.36,0.25,5.7,0.015,14,73,0.98963,2.82,0.59,13.2,6
3367,6.3,0.18,0.22,1.5,0.043,45,155,0.99238,3.19,0.48,10.2,5
3368,6.8,0.28,0.36,8,0.045,28,123,0.9928,3.02,0.37,11.4,6
3369,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8,5
3370,6.8,0.14,0.35,1.5,0.047,40,117,0.99111,3.07,0.72,11.1,6
3371,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6
3372,6.5,0.39,0.23,5.4,0.051,25,149,0.9934,3.24,0.35,10,5
3373,6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3,7
3374,8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,6
3375,6.6,0.26,0.28,9.4,0.028,13,121,0.99254,3.17,0.34,12.1,6
3376,6.4,0.3,0.27,5,0.058,27,151,0.99198,3.22,0.49,12.2,6
3377,7.5,0.23,0.35,17.8,0.058,128,212,1.00241,3.44,0.43,8.9,5
3378,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6
3379,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7
3380,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7,7
3381,7.1,0.28,0.44,1.8,0.032,32,107,0.9907,3.25,0.48,12.2,7
3382,6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7
3383,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5
3384,6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4
3385,6.6,0.38,0.36,9.2,0.061,42,214,0.9976,3.31,0.56,9.4,5
3386,7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5,6
3387,10.7,0.22,0.56,8.2,0.044,37,181,0.998,2.87,0.68,9.5,6
3388,7.4,0.21,0.8,12.3,0.038,77,183,0.99778,2.95,0.48,9,5
3389,7.7,0.43,0.28,4.5,0.046,33,102,0.9918,3.16,0.56,12.2,7
3390,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5
3391,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7
3392,7.9,0.21,0.4,1.2,0.039,38,107,0.992,3.21,0.54,10.8,6
3393,6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7
3394,7,0.26,0.34,10.9,0.038,25,84,0.99432,3.11,0.34,10.9,6
3395,6.5,0.22,0.34,12,0.053,55,177,0.9983,3.52,0.44,9.9,6
3396,7,0.21,0.28,7.5,0.07,45,185,0.9966,3.34,0.55,9.4,5
3397,7.3,0.23,0.37,1.8,0.032,60,156,0.992,3.11,0.35,11.1,6
3398,5.1,0.11,0.32,1.6,0.028,12,90,0.99008,3.57,0.52,12.2,6
3399,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6
3400,6.6,0.42,0.13,12.8,0.044,26,158,0.99772,3.24,0.47,9,5
3401,8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,5
3402,7.5,0.23,0.68,11,0.047,37,133,0.9978,2.99,0.38,8.8,5
3403,6.9,0.36,0.34,4.2,0.018,57,119,0.9898,3.28,0.36,12.7,9
3404,6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,6
3405,6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,6
3406,5.7,0.25,0.27,10.8,0.05,58,116,0.99592,3.1,0.5,9.8,6
3407,6.8,0.18,0.21,5.4,0.053,34,104,0.99445,3.3,0.43,9.4,5
3408,5.6,0.24,0.34,2,0.041,14,73,0.98981,3.04,0.45,11.6,7
3409,5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,5
3410,6,0.13,0.36,1.6,0.052,23,72,0.98974,3.1,0.5,11.5,7
3411,6.3,0.6,0.44,11,0.05,50,245,0.9972,3.19,0.57,9.3,4
3412,7.6,0.28,0.49,20.15,0.06,30,145,1.00196,3.01,0.44,8.5,5
3413,6.5,0.28,0.34,3.6,0.04,29,121,0.99111,3.28,0.48,12.1,7
3414,7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6
3415,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7
3416,6.9,0.15,0.29,2.3,0.033,14,82,0.99132,3.1,0.58,11.2,7
3417,7,0.36,0.32,10.05,0.045,37,131,0.99352,3.09,0.33,11.7,8
3418,6.4,0.21,0.34,16.05,0.04,56,142,0.99678,3.11,0.38,10.6,5
3419,7.7,0.34,0.28,11,0.04,31,117,0.99815,3.27,0.29,9.2,6
3420,6.9,0.32,0.26,8.3,0.053,32,180,0.9965,3.25,0.51,9.2,6
3421,5.7,0.21,0.32,0.9,0.038,38,121,0.99074,3.24,0.46,10.6,6
3422,6.8,0.23,0.48,1.5,0.036,35,165,0.99162,3.18,0.45,11.3,6
3423,8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,6
3424,6.4,0.22,0.32,7.2,0.028,15,83,0.993,3.13,0.55,10.9,8
3425,7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,5
3426,6.1,0.22,0.4,1.85,0.031,25,111,0.98966,3.03,0.3,11.8,7
3427,5.9,0.2,0.28,12.8,0.038,29,132,0.99426,3.31,0.57,11.8,7
3428,6.7,0.42,0.46,9.7,0.054,67,234,0.99848,3.23,0.5,9,5
3429,5.8,0.61,0.01,8.4,0.041,31,104,0.9909,3.26,0.72,14.05,7
3430,8,0.2,0.4,5.2,0.055,41,167,0.9953,3.18,0.4,10.6,7
3431,6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,6
3432,5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6
3433,7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6
3434,6.3,0.24,0.37,1.8,0.031,6,61,0.9897,3.3,0.34,12.2,4
3435,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6
3436,6,0.29,0.2,12.6,0.045,45,187,0.9972,3.33,0.42,9.5,5
3437,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,7
3438,7.8,0.28,0.32,9,0.036,34,115,0.9952,3.17,0.39,10.3,7
3439,6.9,0.3,0.36,4.5,0.054,31,203,0.99513,3.4,0.57,10.4,4
3440,6.5,0.26,0.27,12.9,0.044,69,215,0.9967,3.17,0.43,10,6
3441,5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6
3442,6.7,0.17,0.27,1.4,0.032,39,149,0.99254,3.4,0.52,10.5,5
3443,7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,7
3444,7.4,0.24,0.31,8.4,0.045,52,183,0.9963,3.09,0.32,8.8,5
3445,4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9,5
3446,7.3,0.25,0.27,3.8,0.047,16,79,0.99173,3.07,0.46,11.3,6
3447,9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5
3448,7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5
3449,6.9,0.22,0.43,6.4,0.042,34,115,0.99293,3.05,0.51,10.8,6
3450,7.8,0.26,0.44,1.3,0.037,43,132,0.9944,3.18,0.65,10,5
3451,5.6,0.235,0.29,1.2,0.047,33,127,0.991,3.34,0.5,11,7
3452,6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5
3453,5.8,0.24,0.39,1.5,0.054,37,158,0.9932,3.21,0.52,9.3,6
3454,5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7
3455,6.4,0.26,0.22,5.1,0.037,23,131,0.9944,3.29,0.32,10.1,5
3456,7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8,5
3457,6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5
3458,6.8,0.12,0.31,5.2,0.045,29,120,0.9942,3.41,0.46,9.8,7
3459,5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6
3460,6.7,0.54,0.27,7.1,0.049,8,178,0.99502,3.16,0.38,9.4,4
3461,7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5
3462,7,0.24,0.32,1.3,0.037,39,123,0.992,3.17,0.42,11.2,8
3463,7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,6
3464,5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7
3465,6.8,0.27,0.29,4.6,0.046,6,88,0.99458,3.34,0.48,10.6,4
3466,7,0.29,0.37,4.9,0.034,26,127,0.9928,3.17,0.44,10.8,6
3467,6.2,0.2,0.29,11.8,0.035,21,93,0.99364,3.18,0.34,11.9,6
3468,7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5
3469,7.3,0.32,0.23,13.7,0.05,49,197,0.9985,3.2,0.46,8.7,5
3470,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,7
3471,8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11,3
3472,6.4,0.25,0.32,0.9,0.034,40,114,0.99114,3.31,0.58,10.8,7
3473,7.7,0.18,0.53,1.2,0.041,42,167,0.9908,3.11,0.44,11.9,5
3474,7.3,0.23,0.24,0.9,0.031,29,86,0.98926,2.9,0.38,12.2,6
3475,6.8,0.27,0.22,17.8,0.034,16,116,0.9989,3.07,0.53,9.2,5
3476,7.5,0.35,0.48,12.4,0.056,61,176.5,0.99803,2.97,0.52,8.8,5
3477,6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5
3478,8.6,0.485,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,5
3479,6.4,0.17,0.27,6.7,0.036,88,223,0.9948,3.28,0.35,10.2,6
3480,7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6
3481,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6
3482,6.7,0.15,0.32,7.9,0.034,17,81,0.99512,3.29,0.31,10,6
3483,5.4,0.255,0.33,1.2,0.051,29,122,0.99048,3.37,0.66,11.3,6
3484,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6
3485,6.6,0.285,0.49,11.4,0.035,57,137,0.99732,3.08,0.54,8.9,6
3486,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6
3487,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5
3488,6,0.16,0.22,1.6,0.042,36,106,0.9905,3.24,0.32,11.4,6
3489,5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6
3490,6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6
3491,6.5,0.29,0.32,3,0.036,38,93,0.9906,3.16,0.59,12,6
3492,10.3,0.25,0.48,2.2,0.042,28,164,0.998,3.19,0.59,9.7,5
3493,6.6,0.23,0.32,1.5,0.041,8,72,0.98949,3.22,0.39,12.7,6
3494,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6
3495,6.4,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6
3496,6.7,0.3,0.5,12.1,0.045,38,127,0.9974,3.04,0.53,8.9,6
3497,5.4,0.375,0.4,3.3,0.054,29,147,0.99482,3.42,0.52,9.1,5
3498,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6
3499,6.4,0.62,0.12,4.7,0.06,33,196,0.99556,3.22,0.48,8.9,5
3500,6.8,0.45,0.3,11.8,0.094,23,97,0.997,3.09,0.44,9.6,5
3501,7.1,0.21,0.33,1.2,0.039,34,97,0.99112,3.11,0.75,11.2,6
3502,6.1,0.18,0.36,2,0.038,20,249.5,0.9923,3.37,0.79,11.3,6
3503,6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,5
3504,8.3,0.21,0.41,2.2,0.05,24,108,0.994,2.85,0.45,9.5,5
3505,7.2,0.22,0.49,1,0.045,34,140,0.99,3.05,0.34,12.7,6
3506,6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6
3507,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,8
3508,7.2,0.16,0.32,0.8,0.04,50,121,0.9922,3.27,0.33,10,6
3509,6.8,0.23,0.29,12.2,0.035,38,236,0.9976,3.35,0.52,9.8,6
3510,6.2,0.46,0.25,4.4,0.066,62,207,0.9939,3.25,0.52,9.8,5
3511,8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6
3512,6.5,0.28,0.34,9.9,0.038,30,133,0.9954,3.11,0.44,9.8,5
3513,5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,6
3514,5,0.33,0.18,4.6,0.032,40,124,0.99114,3.18,0.4,11,6
3515,6.4,0.16,0.31,5.3,0.043,42,157,0.99455,3.35,0.47,10.5,5
3516,7.6,0.23,0.4,5.2,0.066,14,91,0.99488,3.17,0.8,9.7,5
3517,6,0.395,0,1.4,0.042,7,55,0.99135,3.37,0.38,11.2,4
3518,6.3,0.27,0.23,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,5
3519,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
3520,6.9,0.46,0.2,0.9,0.054,5,126,0.992,3.1,0.42,10.4,6
3521,7,0.31,0.31,9.1,0.036,45,140,0.99216,2.98,0.31,12,7
3522,7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,8
3523,7.3,0.36,0.54,13.3,0.054,63,193,0.99864,3.06,0.49,8.6,4
3524,6.5,0.36,0.49,2.9,0.03,16,94,0.9902,3.1,0.49,12.1,7
3525,7.3,0.24,0.34,7.5,0.048,29,152,0.9962,3.1,0.54,9,5
3526,7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6
3527,6.5,0.23,0.39,1.9,0.036,41,98,0.99,3.19,0.43,11.9,7
3528,9.2,0.27,0.34,10.5,0.043,49,228,0.9974,3.04,0.41,10.4,6
3529,7.9,0.255,0.26,2,0.026,40,190,0.9932,3.04,0.39,11.2,6
3530,6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,7
3531,6,0.26,0.29,3.1,0.041,37,144,0.98944,3.22,0.39,12.8,7
3532,6.5,0.46,0.31,5,0.027,15,72,0.99165,3.26,0.6,11.5,7
3533,7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
3534,6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,6
3535,5.6,0.34,0.3,6.9,0.038,23,89,0.99266,3.25,0.49,11.1,6
3536,7.2,0.19,0.46,3.8,0.041,82,187,0.9932,3.19,0.6,11.2,7
3537,6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6
3538,7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6
3539,8.3,0.41,0.51,2,0.046,11,207,0.993,3.02,0.55,11.4,5
3540,5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,5
3541,5.2,0.24,0.45,3.8,0.027,21,128,0.992,3.55,0.49,11.2,8
3542,7.8,0.25,0.41,3.7,0.042,37,149,0.9954,3.36,0.45,10,6
3543,5.8,0.24,0.28,1.4,0.038,40,76,0.98711,3.1,0.29,13.9,7
3544,8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6
3545,6.8,0.17,0.74,2.4,0.053,61,182,0.9953,3.63,0.76,10.5,6
3546,6.4,0.12,0.3,1.1,0.031,37,94,0.98986,3.01,0.56,11.7,6
3547,6.5,0.26,0.32,6.65,0.059,34,104,0.99254,3.18,0.42,11.1,5
3548,6.1,0.32,0.37,1.8,0.051,13,200,0.9945,3.49,0.44,10.5,4
3549,7.2,0.115,0.3,6.8,0.056,26,105,0.9954,3.44,0.4,9.6,6
3550,7.4,0.17,0.4,5.5,0.037,34,161,0.9935,3.05,0.62,11.5,4
3551,6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,5
3552,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7
3553,9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6
3554,6.1,0.24,0.26,1.7,0.033,61,134,0.9903,3.19,0.81,11.9,7
3555,6.7,0.25,0.13,1.2,0.041,81,174,0.992,3.14,0.42,9.8,5
3556,6.1,0.23,0.45,10.6,0.094,49,169,0.99699,3.05,0.54,8.8,5
3557,6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,6
3558,6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5
3559,6.1,0.25,0.49,7.6,0.052,67,226,0.9956,3.16,0.47,8.9,5
3560,7.5,0.33,0.48,19.45,0.048,55,243,1.001,2.95,0.4,8.8,5
3561,7,0.21,0.34,8,0.057,19,101,0.9954,2.99,0.59,9.4,5
3562,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7
3563,6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,6
3564,7.1,0.44,0.62,11.8,0.044,52,152,0.9975,3.12,0.46,8.7,6
3565,6.1,0.31,0.58,5,0.039,36,114,0.9909,3.3,0.6,12.3,8
3566,6.3,0.41,0.3,3.2,0.03,49,164,0.9927,3.53,0.79,11.7,7
3567,6.4,0.42,0.19,9.3,0.043,28,145,0.99433,3.23,0.53,10.98,5
3568,7.3,0.26,0.31,1.6,0.04,39,173,0.9918,3.19,0.51,11.4,6
3569,5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7
3570,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1,5
3571,6.8,0.21,0.36,18.1,0.046,32,133,1,3.27,0.48,8.8,5
3572,7.9,0.25,0.34,11.4,0.04,53,202,0.99708,3.11,0.57,9.6,6
3573,8.8,0.33,0.36,2.1,0.034,19,125,0.99166,2.96,0.98,12.7,6
3574,7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9,6
3575,8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,7
3576,6.6,0.905,0.19,0.8,0.048,17,204,0.9934,3.34,0.56,10,5
3577,7.1,0.27,0.24,12.6,0.044,48,118,0.99726,3.04,0.56,10,7
3578,7.6,0.3,0.27,10.6,0.039,31,119,0.99815,3.27,0.3,9.3,6
3579,6.5,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6
3580,7.6,0.31,0.49,3.95,0.044,27,131,0.9912,3.08,0.67,12.8,7
3581,9.7,0.24,0.45,1.2,0.033,11,59,0.9926,2.74,0.47,10.8,6
3582,7.6,0.27,0.3,9.2,0.018,23,96,0.9938,3.08,0.29,11,6
3583,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5
3584,5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,6
3585,6.3,0.39,0.22,2.8,0.048,53,173,0.99304,3.24,0.45,9.8,5
3586,7.3,0.26,0.32,1.2,0.041,29,94,0.98978,3.07,0.45,12,6
3587,6.8,0.22,0.31,6.3,0.035,33,170,0.9918,3.24,0.66,12.6,6
3588,6.1,0.34,0.31,12,0.053,46,238,0.9977,3.16,0.48,8.6,5
3589,6.6,0.24,0.27,15.8,0.035,46,188,0.9982,3.24,0.51,9.2,5
3590,5,0.24,0.19,5,0.043,17,101,0.99438,3.67,0.57,10,5
3591,6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6
3592,6.1,0.2,0.34,9.5,0.041,38,201,0.995,3.14,0.44,10.1,3
3593,6.5,0.26,0.31,1.3,0.034,59,145,0.98944,3.16,0.54,12.4,6
3594,6.4,0.41,0.01,6.1,0.048,20,70,0.99362,3.19,0.42,10,5
3595,6.8,0.23,0.32,1.6,0.026,43,147,0.9904,3.29,0.54,12.5,6
3596,7.5,0.17,0.37,1.5,0.06,18,75,0.9936,3.54,0.88,10.7,5
3597,7.3,0.34,0.39,5.2,0.04,45,163,0.9925,3.3,0.47,12.4,6
3598,6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6
3599,6.8,0.3,0.29,6.2,0.025,29,95,0.99071,3.03,0.32,12.9,7
3600,6.4,0.29,0.57,1,0.06,15,120,0.9924,3.06,0.41,9.5,5
3601,8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6,6
3602,6.1,0.37,0.46,12,0.042,61,210,0.997,3.17,0.59,9.7,6
3603,7.9,0.3,0.6,1.85,0.048,13,106,0.99331,3.24,0.49,11.85,5
3604,6.3,0.23,0.33,1.5,0.036,15,105,0.991,3.32,0.42,11.2,6
3605,7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,5
3606,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,6
3607,7.4,0.23,0.38,8.6,0.052,41,150,0.99534,3.06,0.46,10.3,5
3608,6.7,0.11,0.34,8.8,0.043,41,113,0.9962,3.42,0.4,9.3,7
3609,7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7
3610,6.4,0.24,0.22,1.5,0.038,38,157,0.9934,3.41,0.55,9.9,6
3611,7.2,0.32,0.33,1.4,0.029,29,109,0.9902,3.15,0.51,12.8,7
3612,9.2,0.28,0.41,1,0.042,14,59,0.9922,2.96,0.25,10.5,6
3613,7.8,0.24,0.18,6.7,0.046,33,160,0.9963,3.2,0.56,9.8,6
3614,6.4,0.105,0.29,1.1,0.035,44,140,0.99142,3.17,0.55,10.7,7
3615,7.8,0.24,0.38,2.1,0.058,14,167,0.994,3.21,0.55,9.9,5
3616,6,0.21,0.29,13.1,0.042,28,125,0.99936,3.39,0.45,8.6,5
3617,7.7,0.27,0.34,1.8,0.028,26,168,0.9911,2.99,0.48,12.1,7
3618,6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6
3619,5.3,0.24,0.33,1.3,0.033,25,97,0.9906,3.59,0.38,11,8
3620,7.4,0.155,0.34,2.3,0.045,73.5,214,0.9934,3.18,0.61,9.9,7
3621,5,0.235,0.27,11.75,0.03,34,118,0.9954,3.07,0.5,9.4,6
3622,7.1,0.15,0.34,5.3,0.034,33,104,0.9953,3.37,0.52,9.3,7
3623,6.2,0.2,0.26,9.7,0.03,39,102,0.9908,3.08,0.56,12.9,7
3624,6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5
3625,5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6
3626,7.4,0.2,0.43,7.8,0.045,27,153,0.9964,3.19,0.55,9,7
3627,6.6,0.32,0.47,15.6,0.063,27,173,0.99872,3.18,0.56,9,5
3628,7.5,0.2,0.41,1.2,0.05,26,131,0.99133,3.19,0.52,11.1,5
3629,8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4
3630,7.4,0.34,0.28,12.1,0.049,31,149,0.99677,3.22,0.49,10.3,5
3631,5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2,6
3632,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5
